company_id,sector,year,operating_activity,investing_activity,financing_activity,borrowings,capital_allocation_pattern
DABUR,Consumer Staples,2023,1488.0,-583.0,-1035.0,1174.0,Self-Funded Reinvestor
DABUR,Consumer Staples,2024,2013.0,-971.0,-1161.0,1752.0,Self-Funded Reinvestor
DIVISLAB,Healthcare,2013,480.0,-255.0,-231.0,33.0,Self-Funded Reinvestor
DIVISLAB,Healthcare,2014,557.0,-305.0,-248.0,18.0,Deleverager
DIVISLAB,Healthcare,2015,826.0,-521.0,-303.0,27.0,Self-Funded Reinvestor
DIVISLAB,Healthcare,2016,1038.0,-406.0,-631.0,42.0,Self-Funded Reinvestor
DIVISLAB,Healthcare,2017,1150.0,-1140.0,2.0,36.0,Externally Funded Expansion
DIVISLAB,Healthcare,2018,776.0,-478.0,-314.0,63.0,Self-Funded Reinvestor
DIVISLAB,Healthcare,2019,954.0,-685.0,-246.0,106.0,Self-Funded Reinvestor
DIVISLAB,Healthcare,2020,1216.0,-83.0,-1091.0,39.0,Deleverager
DIVISLAB,Healthcare,2021,1947.0,75.0,-35.0,5.0,Deleverager
DIVISLAB,Healthcare,2022,1912.0,-2195.0,-532.0,4.0,Deleverager
DIVISLAB,Healthcare,2023,2459.0,-2707.0,-797.0,4.0,Self-Funded Reinvestor
DIVISLAB,Healthcare,2024,1261.0,-269.0,-799.0,8.0,Self-Funded Reinvestor
DLF,Real Estate,2013,2009.0,1995.0,-3951.0,26600.0,Cash Distributor
DLF,Real Estate,2014,1468.0,3924.0,-4532.0,24133.0,Deleverager
DLF,Real Estate,2015,2037.0,98.0,-1547.0,24495.0,Cash Distributor
DLF,Real Estate,2016,2957.0,-818.0,-1929.0,25264.0,Self-Funded Reinvestor
DLF,Real Estate,2017,-898.0,872.0,787.0,29202.0,Distress Signal
DLF,Real Estate,2018,270.0,-2102.0,-232.0,17491.0,Deleverager
DLF,Real Estate,2019,2043.0,3.0,875.0,17222.0,Cash Accumulator
DLF,Real Estate,2020,356.0,6508.0,-9522.0,8103.0,Deleverager
DLF,Real Estate,2021,1460.0,150.0,-2184.0,6886.0,Deleverager
DLF,Real Estate,2022,2832.0,267.0,-3828.0,4182.0,Deleverager
DLF,Real Estate,2023,2375.0,-461.0,-2013.0,3334.0,Deleverager
DLF,Real Estate,2024,2539.0,-1529.0,177.0,4290.0,Externally Funded Expansion
DMART,Consumer Discretionary,2013,127.0,-231.0,118.0,526.0,Externally Funded Expansion
DMART,Consumer Discretionary,2014,198.0,-270.0,65.0,641.0,Externally Funded Expansion
DMART,Consumer Discretionary,2015,222.0,-474.0,234.0,904.0,Externally Funded Expansion
DMART,Consumer Discretionary,2016,433.0,-633.0,196.0,1192.0,Externally Funded Expansion
DMART,Consumer Discretionary,2017,455.0,-2482.0,2025.0,1497.0,Externally Funded Expansion
DMART,Consumer Discretionary,2018,730.0,464.0,-1159.0,439.0,Deleverager
DMART,Consumer Discretionary,2019,807.0,-958.0,209.0,700.0,Externally Funded Expansion
DMART,Consumer Discretionary,2020,1280.0,-4657.0,3357.0,333.0,Externally Funded Expansion
DMART,Consumer Discretionary,2021,1375.0,-1110.0,-180.0,393.0,Self-Funded Reinvestor
DMART,Consumer Discretionary,2022,1372.0,-1289.0,-179.0,647.0,Self-Funded Reinvestor
DMART,Consumer Discretionary,2023,2630.0,-2313.0,-205.0,643.0,Deleverager
DMART,Consumer Discretionary,2024,2746.0,-2468.0,-148.0,713.0,Self-Funded Reinvestor
DRREDDY,Healthcare,2013,1378.0,-1437.0,-157.0,3682.0,Self-Funded Reinvestor
DRREDDY,Healthcare,2014,1970.0,-1604.0,-24.0,4477.0,Self-Funded Reinvestor
DRREDDY,Healthcare,2015,2524.0,-2370.0,-433.0,4314.0,Deleverager
DRREDDY,Healthcare,2016,3263.0,-1610.0,-1700.0,3352.0,Deleverager
DRREDDY,Healthcare,2017,2144.0,-1890.0,-369.0,4918.0,Self-Funded Reinvestor
DRREDDY,Healthcare,2018,1803.0,-1483.0,-444.0,5071.0,Self-Funded Reinvestor
DRREDDY,Healthcare,2019,2870.0,-769.0,-2133.0,3838.0,Deleverager
DRREDDY,Healthcare,2020,2984.0,-495.0,-2516.0,2210.0,Deleverager
DRREDDY,Healthcare,2021,3570.0,-2255.0,-30.0,3031.0,Self-Funded Reinvestor
DRREDDY,Healthcare,2022,2811.0,-2565.0,-242.0,3384.0,Self-Funded Reinvestor
DRREDDY,Healthcare,2023,5888.0,-4109.0,-2686.0,1347.0,Deleverager
DRREDDY,Healthcare,2024,4543.0,-4034.0,-376.0,4854.0,Self-Funded Reinvestor
EICHERMOT,Consumer Discretionary,2012,496.0,-773.0,-111.0,23.0,Self-Funded Reinvestor
EICHERMOT,Consumer Discretionary,2013,716.0,-790.0,-47.0,84.0,Self-Funded Reinvestor
EICHERMOT,Consumer Discretionary,2014,1047.0,-1214.0,-162.0,58.0,Deleverager
EICHERMOT,Consumer Discretionary,2016,1463.0,-1001.0,-466.0,23.0,Deleverager
EICHERMOT,Consumer Discretionary,2017,1708.0,-1744.0,25.0,112.0,Externally Funded Expansion
EICHERMOT,Consumer Discretionary,2018,2482.0,-2145.0,-262.0,151.0,Self-Funded Reinvestor
EICHERMOT,Consumer Discretionary,2019,1575.0,-660.0,-292.0,187.0,Self-Funded Reinvestor
EICHERMOT,Consumer Discretionary,2020,1694.0,-1508.0,-858.0,249.0,Self-Funded Reinvestor
EICHERMOT,Consumer Discretionary,2021,1691.0,-1625.0,-15.0,219.0,Deleverager
EICHERMOT,Consumer Discretionary,2022,1527.0,-983.0,-593.0,108.0,Deleverager
EICHERMOT,Consumer Discretionary,2023,2823.0,-2397.0,-417.0,288.0,Self-Funded Reinvestor
EICHERMOT,Consumer Discretionary,2024,3724.0,-2834.0,-844.0,404.0,Self-Funded Reinvestor
GAIL,Energy,2013,6603.0,-8626.0,3642.0,16472.0,Externally Funded Expansion
GAIL,Energy,2014,4615.0,-4466.0,-3.0,18537.0,Self-Funded Reinvestor
GAIL,Energy,2015,4214.0,-2809.0,-3058.0,18291.0,Deleverager
GAIL,Energy,2016,3960.0,-904.0,-3028.0,9052.0,Deleverager
GAIL,Energy,2017,6024.0,-334.0,-5275.0,6553.0,Deleverager
GAIL,Energy,2018,8769.0,-2660.0,-5252.0,3876.0,Deleverager
GAIL,Energy,2019,7984.0,-5701.0,-3364.0,2224.0,Deleverager
GAIL,Energy,2020,8345.0,-8299.0,281.0,6912.0,Externally Funded Expansion
GAIL,Energy,2021,8993.0,-4640.0,-3471.0,7873.0,Self-Funded Reinvestor
GAIL,Energy,2022,9420.0,-5490.0,-3917.0,9216.0,Self-Funded Reinvestor
GAIL,Energy,2023,3205.0,-7453.0,2972.0,17816.0,Externally Funded Expansion
GAIL,Energy,2024,12586.0,-8226.0,-3457.0,19632.0,Self-Funded Reinvestor
GODREJCP,Consumer Staples,2013,820.0,-865.0,282.0,2456.0,Externally Funded Expansion
GODREJCP,Consumer Staples,2014,1116.0,-494.0,-620.0,2373.0,Deleverager
GODREJCP,Consumer Staples,2015,1027.0,-1236.0,-12.0,2717.0,Self-Funded Reinvestor
GODREJCP,Consumer Staples,2016,847.0,-622.0,-202.0,2891.0,Self-Funded Reinvestor
GODREJCP,Consumer Staples,2017,1860.0,-2243.0,665.0,4001.0,Externally Funded Expansion
GODREJCP,Consumer Staples,2018,1723.0,-336.0,-1384.0,3508.0,Deleverager
GODREJCP,Consumer Staples,2019,1729.0,274.0,-2039.0,3382.0,Deleverager
GODREJCP,Consumer Staples,2020,1588.0,-552.0,-1295.0,3575.0,Self-Funded Reinvestor
GODREJCP,Consumer Staples,2021,2030.0,-292.0,-1816.0,1864.0,Deleverager
GODREJCP,Consumer Staples,2022,1451.0,-844.0,-380.0,1704.0,Deleverager
GODREJCP,Consumer Staples,2023,2151.0,-1754.0,-794.0,1130.0,Deleverager
GODREJCP,Consumer Staples,2024,2070.0,-3435.0,1406.0,3828.0,Externally Funded Expansion
GRASIM,Industrials,2013,4242.0,-5687.0,1348.0,9550.0,Externally Funded Expansion
GRASIM,Industrials,2014,3549.0,-2336.0,-1046.0,9681.0,Self-Funded Reinvestor
GRASIM,Industrials,2015,4594.0,-2359.0,-2278.0,11930.0,Self-Funded Reinvestor
GRASIM,Industrials,2016,5868.0,-4515.0,-1365.0,12505.0,Self-Funded Reinvestor
GRASIM,Industrials,2017,7288.0,-3509.0,-3799.0,9213.0,Deleverager
GRASIM,Industrials,2018,-4140.0,1546.0,3449.0,67070.0,Distress Signal
GRASIM,Industrials,2019,-1659.0,-2212.0,4158.0,84487.0,Distress Signal
GRASIM,Industrials,2020,16620.0,-11364.0,-3418.0,84777.0,Self-Funded Reinvestor
GRASIM,Industrials,2021,15075.0,-7146.0,-8003.0,79078.0,Deleverager
GRASIM,Industrials,2022,7038.0,-1053.0,-6733.0,74744.0,Deleverager
GRASIM,Industrials,2023,-12685.0,-13712.0,26469.0,103039.0,Distress Signal
GRASIM,Industrials,2024,-10719.0,-23114.0,33908.0,158159.0,Distress Signal
HAL,Industrials,2017,-423.0,3021.0,-164.0,2.0,Cash Burn
HAL,Industrials,2018,-734.0,594.0,-2540.0,3.0,Cash Burn
HAL,Industrials,2019,-7694.0,5292.0,2321.0,8.0,Distress Signal
HAL,Industrials,2020,1537.0,-1334.0,64.0,2.0,Externally Funded Expansion
HAL,Industrials,2021,15124.0,-1190.0,-7070.0,6.0,Self-Funded Reinvestor
HAL,Industrials,2022,10180.0,-12789.0,-1464.0,12.0,Self-Funded Reinvestor
HAL,Industrials,2023,8836.0,-5734.0,-1731.0,47.0,Self-Funded Reinvestor
HAL,Industrials,2024,8226.0,-6412.0,-1999.0,124.0,Self-Funded Reinvestor
HAVELLS,Industrials,2013,638.0,-144.0,-252.0,982.0,Self-Funded Reinvestor
HAVELLS,Industrials,2014,868.0,-376.0,-310.0,1054.0,Self-Funded Reinvestor
HAVELLS,Industrials,2015,963.0,-485.0,-754.0,424.0,Deleverager
HAVELLS,Industrials,2016,513.0,-121.0,-621.0,134.0,Deleverager
HAVELLS,Industrials,2017,767.0,-220.0,-98.0,208.0,Self-Funded Reinvestor
HAVELLS,Industrials,2018,1100.0,-946.0,-409.0,115.0,Deleverager
HAVELLS,Industrials,2019,501.0,185.0,-318.0,94.0,Deleverager
HAVELLS,Industrials,2020,827.0,-548.0,-716.0,72.0,Deleverager
HAVELLS,Industrials,2021,660.0,-763.0,190.0,521.0,Externally Funded Expansion
HAVELLS,Industrials,2022,1728.0,-759.0,-547.0,616.0,Self-Funded Reinvestor
HAVELLS,Industrials,2023,565.0,31.0,-907.0,223.0,Deleverager
HAVELLS,Industrials,2024,1953.0,-1618.0,-534.0,332.0,Self-Funded Reinvestor
HCLTECH,Information Technology,2013,4492.0,-2361.0,-2086.0,1044.0,Self-Funded Reinvestor
HCLTECH,Information Technology,2014,6457.0,-4842.0,-1308.0,1018.0,Deleverager
HCLTECH,Information Technology,2015,5539.0,-2088.0,-3140.0,648.0,Deleverager
HCLTECH,Information Technology,2016,3823.0,-2208.0,-2237.0,1090.0,Self-Funded Reinvestor
HCLTECH,Information Technology,2017,8995.0,-3890.0,-4517.0,582.0,Deleverager
HCLTECH,Information Technology,2018,8328.0,-2236.0,-5714.0,557.0,Deleverager
HCLTECH,Information Technology,2019,8971.0,-3256.0,-1471.0,4195.0,Self-Funded Reinvestor
HCLTECH,Information Technology,2020,13359.0,-12332.0,-3168.0,7986.0,Self-Funded Reinvestor
HCLTECH,Information Technology,2021,19618.0,-5665.0,-11192.0,6864.0,Deleverager
HCLTECH,Information Technology,2022,16900.0,1597.0,-14508.0,6343.0,Deleverager
HCLTECH,Information Technology,2023,18009.0,-3573.0,-15881.0,4794.0,Deleverager
HCLTECH,Information Technology,2024,22448.0,-6608.0,-15464.0,5791.0,Self-Funded Reinvestor
HDFCBANK,Financials,2013,-5847.0,-902.0,13105.0,335588.0,Distress Signal
HDFCBANK,Financials,2014,4211.0,-1099.0,9270.0,416677.0,Externally Funded Expansion
HDFCBANK,Financials,2015,-21281.0,-800.0,18694.0,509762.0,Distress Signal
HDFCBANK,Financials,2016,-34435.0,-837.0,37815.0,649587.0,Distress Signal
HDFCBANK,Financials,2017,17282.0,-1146.0,-5893.0,741550.0,Self-Funded Reinvestor
HDFCBANK,Financials,2018,17214.0,-842.0,57378.0,944817.0,Externally Funded Expansion
HDFCBANK,Financials,2019,-62872.0,-1503.0,23131.0,1080235.0,Distress Signal
HDFCBANK,Financials,2020,-16869.0,-1403.0,24394.0,1333041.0,Distress Signal
HDFCBANK,Financials,2021,42476.0,-1823.0,-7321.0,1511418.0,Self-Funded Reinvestor
HDFCBANK,Financials,2022,-11960.0,-2051.0,48124.0,1784970.0,Distress Signal
HDFCBANK,Financials,2023,20814.0,-2992.0,23941.0,2139212.0,Externally Funded Expansion
HDFCBANK,Financials,2024,19069.0,16600.0,-3983.0,3107503.0,Cash Distributor
HDFCLIFE,Financials,2013,,,,0.0,Insufficient Data
HDFCLIFE,Financials,2014,,,,0.0,Insufficient Data
HDFCLIFE,Financials,2015,4459.0,-3514.0,-168.0,0.0,Self-Funded Reinvestor
HDFCLIFE,Financials,2016,5687.0,-3962.0,-212.0,0.0,Self-Funded Reinvestor
HDFCLIFE,Financials,2017,6230.0,-5177.0,-236.0,0.0,Self-Funded Reinvestor
HDFCLIFE,Financials,2018,6739.0,-4421.0,-196.0,0.0,Self-Funded Reinvestor
HDFCLIFE,Financials,2019,9868.0,-10182.0,-337.0,0.0,Self-Funded Reinvestor
HDFCLIFE,Financials,2020,7388.0,-7789.0,38.0,0.0,Externally Funded Expansion
HDFCLIFE,Financials,2021,9703.0,-8952.0,678.0,600.0,Externally Funded Expansion
HDFCLIFE,Financials,2022,5943.0,-801.0,-238.0,600.0,Self-Funded Reinvestor
HDFCLIFE,Financials,2023,6883.0,-10071.0,1985.0,950.0,Externally Funded Expansion
HDFCLIFE,Financials,2024,10721.0,-13614.0,-403.0,950.0,Self-Funded Reinvestor
HEROMOTOCO,Consumer Discretionary,2014,2963.0,-1616.0,-1414.0,284.0,Self-Funded Reinvestor
HEROMOTOCO,Consumer Discretionary,2015,2186.0,31.0,-2131.0,100.0,Deleverager
HEROMOTOCO,Consumer Discretionary,2016,3722.0,-2300.0,-1475.0,232.0,Self-Funded Reinvestor
HEROMOTOCO,Consumer Discretionary,2017,4007.0,-1972.0,-2036.0,261.0,Self-Funded Reinvestor
HEROMOTOCO,Consumer Discretionary,2018,4017.0,-1858.0,-2102.0,228.0,Deleverager
HEROMOTOCO,Consumer Discretionary,2019,1032.0,1298.0,-2252.0,312.0,Cash Distributor
HEROMOTOCO,Consumer Discretionary,2020,5518.0,-2819.0,-2602.0,453.0,Self-Funded Reinvestor
HEROMOTOCO,Consumer Discretionary,2021,4110.0,-2289.0,-1852.0,584.0,Self-Funded Reinvestor
HEROMOTOCO,Consumer Discretionary,2022,2104.0,-222.0,-1975.0,605.0,Self-Funded Reinvestor
HEROMOTOCO,Consumer Discretionary,2023,2614.0,-421.0,-2147.0,568.0,Deleverager
HEROMOTOCO,Consumer Discretionary,2024,4923.0,-1828.0,-2717.0,588.0,Self-Funded Reinvestor
HINDALCO,Materials,2013,2977.0,-13801.0,10278.0,56951.0,Externally Funded Expansion
HINDALCO,Materials,2014,7956.0,-8095.0,1493.0,64756.0,Externally Funded Expansion
HINDALCO,Materials,2015,7143.0,-3873.0,-2437.0,68468.0,Self-Funded Reinvestor
HINDALCO,Materials,2016,11688.0,-3220.0,-8862.0,67552.0,Deleverager
HINDALCO,Materials,2017,12687.0,-2876.0,-5552.0,63817.0,Deleverager
HINDALCO,Materials,2018,10898.0,5333.0,-16412.0,52074.0,Deleverager
HINDALCO,Materials,2019,11977.0,-5456.0,-5466.0,52415.0,Self-Funded Reinvestor
HINDALCO,Materials,2020,12745.0,-7227.0,6656.0,68399.0,Externally Funded Expansion
HINDALCO,Materials,2021,17232.0,-25280.0,-4882.0,67206.0,Deleverager
HINDALCO,Materials,2022,16838.0,-6773.0,-6765.0,64486.0,Deleverager
HINDALCO,Materials,2023,19208.0,-7559.0,-10450.0,60291.0,Deleverager
HINDALCO,Materials,2024,24056.0,-14267.0,-10817.0,60959.0,Self-Funded Reinvestor
HINDUNILVR,Consumer Staples,2013,3605.0,63.0,-4147.0,25.0,Cash Distributor
HINDUNILVR,Consumer Staples,2014,3818.0,-475.0,-2960.0,46.0,Self-Funded Reinvestor
HINDUNILVR,Consumer Staples,2015,3292.0,138.0,-3462.0,43.0,Deleverager
HINDUNILVR,Consumer Staples,2016,4171.0,-282.0,-3864.0,177.0,Self-Funded Reinvestor
HINDUNILVR,Consumer Staples,2017,5185.0,-1173.0,-4214.0,277.0,Self-Funded Reinvestor
HINDUNILVR,Consumer Staples,2018,6059.0,-1063.0,-4975.0,0.0,Deleverager
HINDUNILVR,Consumer Staples,2019,5800.0,-438.0,-5390.0,99.0,Self-Funded Reinvestor
HINDUNILVR,Consumer Staples,2020,7623.0,1791.0,-6819.0,0.0,Deleverager
HINDUNILVR,Consumer Staples,2021,9163.0,-1228.0,-9309.0,0.0,Self-Funded Reinvestor
HINDUNILVR,Consumer Staples,2022,9048.0,-1728.0,-8015.0,1043.0,Self-Funded Reinvestor
HINDUNILVR,Consumer Staples,2023,9991.0,-1484.0,-8953.0,1219.0,Self-Funded Reinvestor
HINDUNILVR,Consumer Staples,2024,15469.0,-5324.0,-10034.0,1651.0,Self-Funded Reinvestor
ICICIBANK,Financials,2013,17494.0,-18563.0,9283.0,487659.0,Externally Funded Expansion
ICICIBANK,Financials,2014,6765.0,-15750.0,7872.0,543055.0,Externally Funded Expansion
ICICIBANK,Financials,2015,-12273.0,-13175.0,24827.0,597207.0,Distress Signal
ICICIBANK,Financials,2016,23645.0,-12060.0,5814.0,671455.0,Externally Funded Expansion
ICICIBANK,Financials,2017,52636.0,-1711.0,-35470.0,700874.0,Self-Funded Reinvestor
ICICIBANK,Financials,2018,19383.0,-50551.0,39676.0,815198.0,Externally Funded Expansion
ICICIBANK,Financials,2019,48671.0,-30282.0,-19997.0,891641.0,Self-Funded Reinvestor
ICICIBANK,Financials,2020,79565.0,-42095.0,2992.0,1014636.0,Externally Funded Expansion
ICICIBANK,Financials,2021,138015.0,-63631.0,-54667.0,1103840.0,Self-Funded Reinvestor
ICICIBANK,Financials,2022,58111.0,-39448.0,17451.0,1252968.0,Externally Funded Expansion
ICICIBANK,Financials,2023,-3771.0,-67689.0,24791.0,1399894.0,Distress Signal
ICICIBANK,Financials,2024,157284.0,-144737.0,13765.0,1651008.0,Externally Funded Expansion
ICICIGI,Financials,2013,984.0,-962.0,102.0,0.0,Externally Funded Expansion
ICICIGI,Financials,2014,595.0,-706.0,4.0,0.0,Externally Funded Expansion
ICICIGI,Financials,2015,-98.0,171.0,-93.0,0.0,Cash Burn
ICICIGI,Financials,2016,511.0,-310.0,-148.0,0.0,Self-Funded Reinvestor
ICICIGI,Financials,2017,1628.0,-1990.0,361.0,485.0,Externally Funded Expansion
ICICIGI,Financials,2018,2390.0,-1896.0,-96.0,485.0,Self-Funded Reinvestor
ICICIGI,Financials,2019,2976.0,-2856.0,-310.0,485.0,Self-Funded Reinvestor
ICICIGI,Financials,2020,3433.0,-3382.0,-420.0,485.0,Self-Funded Reinvestor
ICICIGI,Financials,2021,1774.0,-1367.0,-212.0,485.0,Self-Funded Reinvestor
ICICIGI,Financials,2022,809.0,135.0,-879.0,255.0,Deleverager
ICICIGI,Financials,2023,2290.0,-1685.0,-695.0,35.0,Deleverager
ICICIGI,Financials,2024,2407.0,-1921.0,-355.0,0.0,Deleverager
ICICIPRULI,Financials,2013,-2641.0,1564.0,-514.0,0.0,Cash Burn
ICICIPRULI,Financials,2014,-2382.0,6012.0,-1091.0,0.0,Cash Burn
ICICIPRULI,Financials,2015,523.0,-1822.0,-966.0,0.0,Self-Funded Reinvestor
ICICIPRULI,Financials,2016,3634.0,27.0,-1442.0,1029.0,Cash Distributor
ICICIPRULI,Financials,2017,4130.0,-696.0,-994.0,0.0,Deleverager
ICICIPRULI,Financials,2018,5690.0,-5389.0,-1188.0,0.0,Self-Funded Reinvestor
ICICIPRULI,Financials,2019,11377.0,-7559.0,-843.0,0.0,Self-Funded Reinvestor
ICICIPRULI,Financials,2020,8596.0,-10797.0,-405.0,0.0,Self-Funded Reinvestor
ICICIPRULI,Financials,2021,7314.0,-5084.0,1205.0,1200.0,Externally Funded Expansion
ICICIPRULI,Financials,2022,1831.0,-816.0,-319.0,1200.0,Self-Funded Reinvestor
ICICIPRULI,Financials,2023,89.0,-1145.0,-112.0,1200.0,Self-Funded Reinvestor
ICICIPRULI,Financials,2024,-7315.0,7420.0,-88.0,0.0,Cash Burn
INDIGO,Consumer Discretionary,2013,1741.0,-1890.0,36.0,11.0,Externally Funded Expansion
INDIGO,Consumer Discretionary,2014,1595.0,-2914.0,1285.0,14.0,Externally Funded Expansion
INDIGO,Consumer Discretionary,2015,2384.0,-940.0,-1308.0,4.0,Deleverager
INDIGO,Consumer Discretionary,2016,3116.0,-1337.0,-1220.0,8.0,Self-Funded Reinvestor
INDIGO,Consumer Discretionary,2017,3782.0,-3033.0,-1401.0,52.0,Self-Funded Reinvestor
INDIGO,Consumer Discretionary,2018,3903.0,-4152.0,766.0,54.0,Externally Funded Expansion
INDIGO,Consumer Discretionary,2019,3160.0,-2526.0,-592.0,88.0,Self-Funded Reinvestor
INDIGO,Consumer Discretionary,2020,6943.0,-4573.0,-2407.0,75.0,Deleverager
INDIGO,Consumer Discretionary,2021,-1620.0,3228.0,-1775.0,9.0,Cash Burn
INDIGO,Consumer Discretionary,2022,2064.0,1527.0,-3088.0,12.0,Cash Distributor
INDIGO,Consumer Discretionary,2023,12703.0,-4039.0,-8432.0,12.0,Self-Funded Reinvestor
INDIGO,Consumer Discretionary,2024,21183.0,-11759.0,-9979.0,20.0,Self-Funded Reinvestor
INDUSINDBK,Financials,2013,-486.0,-174.0,1969.0,63576.0,Distress Signal
INDUSINDBK,Financials,2014,-4106.0,-174.0,4200.0,75264.0,Distress Signal
INDUSINDBK,Financials,2015,-1421.0,-276.0,5707.0,94752.0,Distress Signal
INDUSINDBK,Financials,2016,-2927.0,-258.0,2517.0,117996.0,Distress Signal
INDUSINDBK,Financials,2017,11569.0,-285.0,-2768.0,149026.0,Self-Funded Reinvestor
INDUSINDBK,Financials,2018,-20700.0,-217.0,15505.0,189928.0,Distress Signal
INDUSINDBK,Financials,2019,-6389.0,-633.0,8590.0,242189.0,Distress Signal
INDUSINDBK,Financials,2020,-12039.0,526.0,12733.0,262793.0,Distress Signal
INDUSINDBK,Financials,2021,44646.0,-226.0,-4096.0,307528.0,Self-Funded Reinvestor
INDUSINDBK,Financials,2022,16600.0,-351.0,-4302.0,341005.0,Self-Funded Reinvestor
INDUSINDBK,Financials,2023,-12438.0,-441.0,1115.0,385449.0,Distress Signal
INDUSINDBK,Financials,2024,-16843.0,-625.0,-2242.0,432404.0,Cash Burn
INFY,Information Technology,2013,7373.0,-2922.0,-3210.0,0.0,Self-Funded Reinvestor
INFY,Information Technology,2014,9825.0,-2563.0,-3144.0,0.0,Self-Funded Reinvestor
INFY,Information Technology,2015,8353.0,999.0,-4935.0,0.0,Cash Distributor
INFY,Information Technology,2016,10028.0,-885.0,-6813.0,0.0,Self-Funded Reinvestor
INFY,Information Technology,2017,11531.0,-14664.0,-6939.0,0.0,Self-Funded Reinvestor
INFY,Information Technology,2018,13218.0,4533.0,-20505.0,0.0,Cash Distributor
INFY,Information Technology,2019,14841.0,-632.0,-14512.0,0.0,Self-Funded Reinvestor
INFY,Information Technology,2020,17003.0,-331.0,-17591.0,4633.0,Self-Funded Reinvestor
INFY,Information Technology,2021,23224.0,-7373.0,-9786.0,5325.0,Self-Funded Reinvestor
INFY,Information Technology,2022,23885.0,-6485.0,-24642.0,5474.0,Self-Funded Reinvestor
INFY,Information Technology,2023,22467.0,-1071.0,-26695.0,8299.0,Self-Funded Reinvestor
INFY,Information Technology,2024,25210.0,-5093.0,-17504.0,8804.0,Self-Funded Reinvestor
IOC,Energy,2013,9340.0,-9294.0,352.0,89671.0,Externally Funded Expansion
IOC,Energy,2014,24195.0,-18594.0,-3116.0,94916.0,Self-Funded Reinvestor
IOC,Energy,2015,46092.0,-10215.0,-38283.0,64893.0,Deleverager
IOC,Energy,2016,25624.0,-13610.0,-11890.0,58552.0,Deleverager
IOC,Energy,2017,28216.0,-17684.0,-10937.0,63271.0,Self-Funded Reinvestor
IOC,Energy,2018,29115.0,-17119.0,-12007.0,65650.0,Self-Funded Reinvestor
IOC,Energy,2019,12747.0,-22569.0,10436.0,96765.0,Externally Funded Expansion
IOC,Energy,2020,7146.0,-29101.0,22456.0,129790.0,Externally Funded Expansion
IOC,Energy,2021,49650.0,-22935.0,-27369.0,116649.0,Deleverager
IOC,Energy,2022,25747.0,-21294.0,-4058.0,132020.0,Self-Funded Reinvestor
IOC,Energy,2023,29644.0,-28030.0,-1794.0,148977.0,Self-Funded Reinvestor
IOC,Energy,2024,71099.0,-31464.0,-39385.0,163401.0,Self-Funded Reinvestor
IRCTC,Consumer Discretionary,2015,69.0,-46.0,-17.0,0.0,Self-Funded Reinvestor
IRCTC,Consumer Discretionary,2016,288.0,7.0,-31.0,0.0,Cash Distributor
IRCTC,Consumer Discretionary,2017,338.0,94.0,-136.0,0.0,Cash Distributor
IRCTC,Consumer Discretionary,2018,24.0,40.0,-57.0,0.0,Cash Distributor
IRCTC,Consumer Discretionary,2019,499.0,-353.0,-179.0,0.0,Self-Funded Reinvestor
IRCTC,Consumer Discretionary,2020,409.0,8.0,-280.0,0.0,Cash Distributor
IRCTC,Consumer Discretionary,2021,248.0,-453.0,-47.0,79.0,Self-Funded Reinvestor
IRCTC,Consumer Discretionary,2022,524.0,-242.0,-258.0,105.0,Self-Funded Reinvestor
IRCTC,Consumer Discretionary,2023,812.0,-317.0,-434.0,84.0,Deleverager
IRCTC,Consumer Discretionary,2024,882.0,-215.0,-404.0,42.0,Deleverager
IRFC,Financials,2016,-16378.0,2.0,17582.0,87503.0,Distress Signal
IRFC,Financials,2017,-19455.0,2.0,18250.0,106395.0,Distress Signal
IRFC,Financials,2018,-28076.0,2.0,28075.0,134006.0,Distress Signal
IRFC,Financials,2019,-41748.0,1.0,41749.0,173933.0,Distress Signal
IRFC,Financials,2020,-62701.0,1.0,62697.0,234377.0,Distress Signal
IRFC,Financials,2021,-89907.0,0.0,90202.0,323145.0,Distress Signal
IRFC,Financials,2022,-64412.0,-5.0,64266.0,388440.0,Distress Signal
IRFC,Financials,2023,-28588.0,0.0,28644.0,418935.0,Distress Signal
IRFC,Financials,2024,7914.0,-8.0,-8046.0,403111.0,Deleverager
ITC,Consumer Staples,2013,7102.0,-3881.0,-3310.0,102.0,Self-Funded Reinvestor
ITC,Consumer Staples,2014,7344.0,-3254.0,-4122.0,242.0,Self-Funded Reinvestor
ITC,Consumer Staples,2015,9843.0,-5275.0,-4661.0,269.0,Self-Funded Reinvestor
ITC,Consumer Staples,2016,9799.0,-3921.0,-5613.0,84.0,Deleverager
ITC,Consumer Staples,2017,10627.0,-3251.0,-7301.0,46.0,Deleverager
ITC,Consumer Staples,2018,13169.0,-7114.0,-6221.0,36.0,Deleverager
ITC,Consumer Staples,2019,12583.0,-5546.0,-6869.0,13.0,Deleverager
ITC,Consumer Staples,2020,14690.0,-6174.0,-8181.0,277.0,Self-Funded Reinvestor
ITC,Consumer Staples,2021,12527.0,5740.0,-18634.0,271.0,Deleverager
ITC,Consumer Staples,2022,15776.0,-2238.0,-13580.0,249.0,Deleverager
ITC,Consumer Staples,2023,18878.0,-5732.0,-13006.0,306.0,Self-Funded Reinvestor
